11	https://github.com/CyanVoxel/Obsidian-Daily-Themes/pull/11.patch
6	https://github.com/CyanVoxel/Obsidian-Daily-Themes/pull/6.patch
5	https://github.com/CyanVoxel/Obsidian-Daily-Themes/pull/5.patch
2	https://github.com/CyanVoxel/Obsidian-Daily-Themes/pull/2.patch
